P,P2,d_b,h_x,h_y,parameters
0.0,0.0,0.5263157894736842,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.5789473684210527,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.631578947368421,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.6842105263157895,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.7368421052631579,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.7894736842105263,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.8421052631578947,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.8947368421052632,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.9473684210526315,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,1.0,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.0,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.05263157894736842,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.10526315789473684,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.15789473684210525,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.21052631578947367,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.2631578947368421,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.3157894736842105,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.3684210526315789,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.42105263157894735,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.47368421052631576,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.5263157894736842,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.5789473684210527,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.631578947368421,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.6842105263157895,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.7368421052631579,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.7894736842105263,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.8421052631578947,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.8947368421052632,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.9473684210526315,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,1.0,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.0,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.05263157894736842,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.0,0.0,0.10526315789473684,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2499875356296085,0.24998752374557984,0.15789473684210525,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.24640689647647337,0.24640691177930404,0.21052631578947367,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.24292464575997458,0.24292463999437494,0.2631578947368421,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2395368756351548,0.2395368704813279,0.3157894736842105,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.23623993099866825,0.23623993150033612,0.3684210526315789,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.23303035496997104,0.23303037541735727,0.42105263157894735,0.5,0.5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.22990482426013717,0.23699950560034358,0.47368421052631576,0.4613369975256709,0.41949601143405807,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2268602194406716,0.24499836526424645,0.5263157894736842,0.38926705909994563,0.309049574763611,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.22389345887835194,0.24759966666222202,0.5789473684210527,0.3481745744787516,0.26278495718595063,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.803642245977268, ""h_x"" => 0.803642245977268, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6032674334981135, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 0.1, ""b_x"" => 8.0, ""h_y"" => 0.6032674334981135, ""b_y"" => 9.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
